Student ID,Student Country,Question ID,Type of Answer,Question Level,Topic,Subtopic,Student Age,Response Time (s)
52,Portugal,118,0,Basic,Fundamental Mathematics,Algebraic expressions,22.0,38.0
625,Russian Federation,118,0,Basic,Fundamental Mathematics,Algebraic expressions,20.0,56.0
351,Portugal,120,0,Basic,Fundamental Mathematics,Algebraic expressions,25.0,40.0
218,Lithuania,120,1,Basic,Fundamental Mathematics,Algebraic expressions,29.0,71.0
201,Lithuania,120,0,Basic,Fundamental Mathematics,Algebraic expressions,19.0,66.0
199,Lithuania,120,1,Basic,Fundamental Mathematics,Algebraic expressions,22.0,100.0
344,Portugal,120,0,Basic,Fundamental Mathematics,Algebraic expressions,20.0,77.0
510,Portugal,120,0,Basic,Fundamental Mathematics,Algebraic expressions,21.0,30.0
197,Portugal,120,1,Basic,Fundamental Mathematics,Algebraic expressions,22.0,68.0
1274,Portugal,120,0,Basic,Fundamental Mathematics,Algebraic expressions,22.0,64.0
509,Portugal,120,1,Basic,Fundamental Mathematics,Algebraic expressions,27.0,83.0
525,Portugal,120,1,Basic,Fundamental Mathematics,Algebraic expressions,29.0,76.0
525,Portugal,120,0,Basic,Fundamental Mathematics,Algebraic expressions,29.0,46.0
525,Portugal,120,0,Basic,Fundamental Mathematics,Algebraic expressions,29.0,56.0
64,Portugal,120,1,Basic,Fundamental Mathematics,Algebraic expressions,21.0,84.0
405,Portugal,120,0,Basic,Fundamental Mathematics,Algebraic expressions,19.0,47.0
151,Portugal,120,1,Basic,Fundamental Mathematics,Algebraic expressions,27.0,65.0
151,Portugal,120,1,Basic,Fundamental Mathematics,Algebraic expressions,27.0,41.0
151,Portugal,120,1,Basic,Fundamental Mathematics,Algebraic expressions,27.0,84.0
151,Portugal,120,1,Basic,Fundamental Mathematics,Algebraic expressions,,85.0
151,Portugal,120,1,Basic,,Algebraic expressions,27.0,63.0
151,Portugal,120,1,Basic,Fundamental Mathematics,Algebraic expressions,27.0,43.0
625,Russian Federation,120,1,Basic,Fundamental Mathematics,Algebraic expressions,20.0,52.0
625,Russian Federation,120,1,Basic,Fundamental Mathematics,Algebraic expressions,20.0,58.0
625,Russian Federation,120,0,,Fundamental Mathematics,Algebraic expressions,20.0,55.0
131,Lithuania,121,0,Advanced,Fundamental Mathematics,Algebraic expressions,18.0,87.0
91,Lithuania,121,1,Advanced,Fundamental Mathematics,Algebraic expressions,27.0,52.0
625,Russian Federation,121,0,Advanced,Fundamental Mathematics,Algebraic expressions,20.0,56.0
128,Lithuania,122,0,Basic,Linear Algebra,Matrices and Determinants,23.0,42.0
455,Portugal,122,0,Basic,Linear Algebra,Matrices and Determinants,18.0,78.0
524,Portugal,122,1,Basic,Linear Algebra,Matrices and Determinants,23.0,37.0
509,Portugal,122,1,Basic,Linear Algebra,Matrices and Determinants,27.0,63.0
511,Portugal,122,1,Basic,Linear Algebra,Matrices and Determinants,36.0,78.0
598,Italy,122,1,Basic,Linear Algebra,Matrices and Determinants,19.0,31.0
311,Ireland,122,1,Basic,Linear Algebra,Matrices and Determinants,18.0,30.0
576,Ireland,123,0,Basic,Linear Algebra,Matrices and Determinants,23.0,30.0
455,Portugal,123,1,,Linear Algebra,Matrices and Determinants,18.0,70.0
1518,Portugal,123,1,Basic,Linear Algebra,Matrices and Determinants,20.0,67.0
509,Portugal,123,1,Basic,Linear Algebra,Matrices and Determinants,27.0,55.0
986,Portugal,123,1,Basic,Linear Algebra,Matrices and Determinants,21.0,39.0
406,Portugal,123,0,Basic,Linear Algebra,Matrices and Determinants,24.0,60.0
71,Portugal,123,1,Basic,Linear Algebra,Matrices and Determinants,19.0,30.0
411,Portugal,123,0,Basic,Linear Algebra,Matrices and Determinants,21.0,68.0
411,Portugal,123,0,Basic,Linear Algebra,Matrices and Determinants,21.0,60.0
52,Portugal,123,0,Basic,Linear Algebra,Matrices and Determinants,22.0,59.0
422,Portugal,124,1,Advanced,Linear Algebra,Matrices and Determinants,22.0,107.0
90,Lithuania,125,0,Basic,Linear Algebra,Matrices and Determinants,20.0,38.0
128,Lithuania,125,0,Basic,Linear Algebra,Matrices and Determinants,23.0,37.0
509,Portugal,125,1,Basic,Linear Algebra,Matrices and Determinants,27.0,68.0
166,Portugal,125,1,Basic,Linear Algebra,Matrices and Determinants,18.0,81.0
411,Portugal,125,0,Basic,Linear Algebra,Matrices and Determinants,21.0,40.0
420,Portugal,125,1,Basic,Linear Algebra,Matrices and Determinants,23.0,38.0
80,Lithuania,125,1,Basic,Linear Algebra,Matrices and Determinants,19.0,55.0
600,Italy,125,0,Basic,Linear Algebra,Matrices and Determinants,19.0,70.0
311,Ireland,125,1,Basic,Linear Algebra,Matrices and Determinants,18.0,44.0
311,Ireland,125,0,Basic,Linear Algebra,Matrices and Determinants,18.0,78.0
311,Ireland,125,0,Basic,Linear Algebra,Matrices and Determinants,18.0,101.0
90,Lithuania,126,0,Advanced,Linear Algebra,Matrices and Determinants,20.0,77.0
1351,Portugal,126,1,Advanced,Linear Algebra,Matrices and Determinants,18.0,68.0
422,Portugal,126,1,Advanced,Linear Algebra,Matrices and Determinants,22.0,122.0
633,Italy,126,0,Advanced,Linear Algebra,Matrices and Determinants,20.0,52.0
455,Portugal,127,1,Basic,Linear Algebra,Matrices and Determinants,18.0,81.0
524,Portugal,127,1,Basic,Linear Algebra,Matrices and Determinants,,79.0
415,Portugal,127,0,Basic,Linear Algebra,Matrices and Determinants,20.0,29.0
509,Portugal,127,0,Basic,Linear Algebra,Matrices and Determinants,27.0,72.0
406,Portugal,127,1,Basic,Linear Algebra,Matrices and Determinants,24.0,87.0
71,Portugal,127,0,Basic,Linear Algebra,Matrices and Determinants,19.0,50.0
411,Portugal,127,0,Basic,Linear Algebra,Matrices and Determinants,21.0,30.0
411,Portugal,127,0,Basic,Linear Algebra,Matrices and Determinants,21.0,42.0
420,Portugal,127,1,Basic,Linear Algebra,Matrices and Determinants,23.0,97.0
311,Ireland,127,1,Basic,Linear Algebra,Matrices and Determinants,18.0,37.0
311,Ireland,127,1,Basic,Linear Algebra,Matrices and Determinants,18.0,78.0
90,Lithuania,128,0,Advanced,Linear Algebra,Matrices and Determinants,20.0,53.0
415,Portugal,128,0,Advanced,Linear Algebra,Matrices and Determinants,20.0,68.0
422,Portugal,128,1,Advanced,Linear Algebra,Matrices and Determinants,22.0,63.0
633,Italy,128,1,Advanced,Linear Algebra,Matrices and Determinants,20.0,76.0
208,Lithuania,129,1,Basic,Linear Algebra,Matrices and Determinants,19.0,68.0
510,Portugal,129,0,Basic,Linear Algebra,Matrices and Determinants,21.0,59.0
600,Italy,129,1,Basic,Linear Algebra,Matrices and Determinants,19.0,41.0
52,Portugal,129,0,Basic,Linear Algebra,Matrices and Determinants,22.0,57.0
90,Lithuania,130,0,Basic,Linear Algebra,Matrices and Determinants,20.0,55.0
1247,Portugal,130,0,Basic,Linear Algebra,Matrices and Determinants,18.0,51.0
511,Portugal,130,0,Basic,Linear Algebra,Matrices and Determinants,36.0,47.0
511,Portugal,130,1,Basic,Linear Algebra,Matrices and Determinants,36.0,45.0
71,Portugal,130,1,Basic,Linear Algebra,Matrices and Determinants,19.0,64.0
422,Portugal,130,1,Basic,Linear Algebra,Matrices and Determinants,22.0,101.0
422,Portugal,130,1,Basic,Linear Algebra,Matrices and Determinants,22.0,60.0
52,Portugal,130,0,Basic,Linear Algebra,Matrices and Determinants,22.0,63.0
598,Italy,130,0,Basic,Linear Algebra,Matrices and Determinants,19.0,41.0
311,Ireland,130,0,Basic,Linear Algebra,Matrices and Determinants,18.0,47.0
311,Ireland,130,1,Basic,Linear Algebra,Matrices and Determinants,18.0,87.0
415,Portugal,131,0,Basic,Linear Algebra,Matrices and Determinants,20.0,52.0
511,Portugal,131,1,Basic,Linear Algebra,Matrices and Determinants,,67.0
975,Portugal,131,1,Basic,Linear Algebra,Matrices and Determinants,26.0,76.0
422,Portugal,131,0,Basic,Linear Algebra,Matrices and Determinants,22.0,47.0
80,Lithuania,131,0,Basic,Linear Algebra,Matrices and Determinants,19.0,81.0
600,Italy,131,1,Basic,Linear Algebra,Matrices and Determinants,19.0,73.0
598,Italy,131,1,Basic,Linear Algebra,Matrices and Determinants,19.0,70.0
311,Ireland,131,1,Basic,Linear Algebra,Matrices and Determinants,18.0,41.0
311,Ireland,131,0,Basic,Linear Algebra,Matrices and Determinants,18.0,61.0
311,Ireland,131,0,Basic,Linear Algebra,Matrices and Determinants,18.0,29.0
311,Ireland,131,0,Basic,Linear Algebra,,18.0,61.0
90,Lithuania,132,0,Advanced,Linear Algebra,Matrices and Determinants,20.0,81.0
415,Portugal,132,1,Advanced,Linear Algebra,Matrices and Determinants,20.0,70.0
422,Portugal,132,0,Advanced,Linear Algebra,Matrices and Determinants,22.0,86.0
633,Italy,132,0,Advanced,Linear Algebra,Matrices and Determinants,20.0,50.0
90,Lithuania,133,0,Advanced,Linear Algebra,Matrices and Determinants,20.0,64.0
415,Portugal,133,1,Advanced,Linear Algebra,Matrices and Determinants,20.0,49.0
422,Portugal,133,1,Advanced,Linear Algebra,Matrices and Determinants,22.0,80.0
633,Italy,133,1,Advanced,Linear Algebra,Matrices and Determinants,20.0,69.0
250,Lithuania,134,0,Basic,Linear Algebra,Matrices and Determinants,21.0,78.0
1518,Portugal,134,1,Basic,Linear Algebra,Matrices and Determinants,20.0,42.0
511,Portugal,134,1,Basic,Linear Algebra,Matrices and Determinants,36.0,68.0
166,Portugal,134,1,,Linear Algebra,Matrices and Determinants,18.0,57.0
71,Portugal,134,0,Basic,Linear Algebra,Matrices and Determinants,19.0,63.0
422,Portugal,134,1,,Linear Algebra,Matrices and Determinants,22.0,72.0
80,Lithuania,134,1,Basic,Linear Algebra,Matrices and Determinants,19.0,88.0
598,Italy,134,1,Basic,Linear Algebra,Matrices and Determinants,19.0,84.0
311,Ireland,134,1,Basic,Linear Algebra,Matrices and Determinants,18.0,31.0
311,Ireland,134,1,Basic,Linear Algebra,Matrices and Determinants,18.0,67.0
311,Ireland,134,0,Basic,Linear Algebra,Matrices and Determinants,18.0,37.0
90,Lithuania,135,0,Basic,Linear Algebra,Matrices and Determinants,20.0,63.0
455,Portugal,135,1,Basic,Linear Algebra,Matrices and Determinants,18.0,40.0
1518,Portugal,135,0,Basic,Linear Algebra,Matrices and Determinants,20.0,76.0
973,Portugal,135,1,Basic,Linear Algebra,Matrices and Determinants,27.0,73.0
422,Portugal,135,0,Basic,,Matrices and Determinants,22.0,58.0
311,Ireland,135,1,Basic,,Matrices and Determinants,18.0,37.0
91,Lithuania,136,1,Basic,Linear Algebra,Matrices and Determinants,27.0,29.0
455,Portugal,136,0,Basic,Linear Algebra,Matrices and Determinants,18.0,29.0
1518,Portugal,136,0,Basic,Linear Algebra,Matrices and Determinants,20.0,51.0
979,Portugal,136,0,Basic,Linear Algebra,Matrices and Determinants,25.0,68.0
524,Portugal,136,1,Basic,Linear Algebra,Matrices and Determinants,23.0,75.0
415,Portugal,136,0,Basic,Linear Algebra,Matrices and Determinants,20.0,77.0
509,Portugal,136,1,Basic,Linear Algebra,Matrices and Determinants,27.0,38.0
511,Portugal,136,1,Basic,Linear Algebra,Matrices and Determinants,36.0,55.0
509,Portugal,136,0,Basic,Linear Algebra,Matrices and Determinants,27.0,73.0
71,Portugal,136,0,Basic,Linear Algebra,Matrices and Determinants,19.0,67.0
411,Portugal,136,0,Basic,Linear Algebra,Matrices and Determinants,21.0,54.0
80,Lithuania,136,0,Basic,Linear Algebra,Matrices and Determinants,19.0,31.0
598,Italy,136,1,Basic,Linear Algebra,Matrices and Determinants,19.0,91.0
208,Lithuania,137,0,Basic,Linear Algebra,Matrices and Determinants,19.0,55.0
128,Lithuania,137,0,Basic,Linear Algebra,Matrices and Determinants,23.0,29.0
510,Portugal,137,0,Basic,Linear Algebra,Matrices and Determinants,21.0,63.0
509,Portugal,137,1,Basic,Linear Algebra,Matrices and Determinants,27.0,61.0
422,Portugal,137,0,,Linear Algebra,Matrices and Determinants,22.0,53.0
411,Portugal,137,0,Basic,Linear Algebra,Matrices and Determinants,21.0,54.0
80,Lithuania,137,1,Basic,Linear Algebra,Matrices and Determinants,19.0,32.0
52,Portugal,137,1,Basic,Linear Algebra,Matrices and Determinants,22.0,82.0
128,Lithuania,138,0,Basic,Linear Algebra,Matrices and Determinants,23.0,54.0
455,Portugal,138,0,Basic,Linear Algebra,Matrices and Determinants,18.0,29.0
1518,Portugal,138,1,Basic,Linear Algebra,Matrices and Determinants,20.0,50.0
510,Portugal,138,0,Basic,Linear Algebra,Matrices and Determinants,21.0,29.0
166,Portugal,138,1,Basic,Linear Algebra,Matrices and Determinants,18.0,59.0
406,Portugal,138,0,Basic,Linear Algebra,Matrices and Determinants,24.0,40.0
411,Portugal,138,0,Basic,Linear Algebra,Matrices and Determinants,21.0,62.0
600,Italy,138,1,Basic,Linear Algebra,Matrices and Determinants,19.0,71.0
311,Ireland,138,0,Basic,Linear Algebra,Matrices and Determinants,18.0,56.0
311,Ireland,138,0,Basic,Linear Algebra,Matrices and Determinants,18.0,104.0
311,Ireland,138,0,Basic,Linear Algebra,Matrices and Determinants,18.0,61.0
90,Lithuania,139,0,Advanced,Linear Algebra,Matrices and Determinants,20.0,90.0
415,Portugal,139,0,Advanced,Linear Algebra,Matrices and Determinants,20.0,79.0
633,Italy,139,0,Advanced,Linear Algebra,Matrices and Determinants,20.0,73.0
415,Portugal,140,1,Advanced,Linear Algebra,Matrices and Determinants,20.0,63.0
633,Italy,140,1,Advanced,Linear Algebra,Matrices and Determinants,20.0,101.0
128,Lithuania,141,1,Basic,Linear Algebra,Matrices and Determinants,23.0,73.0
1518,Portugal,141,1,Basic,Linear Algebra,Matrices and Determinants,20.0,89.0
510,Portugal,141,0,Basic,Linear Algebra,Matrices and Determinants,21.0,47.0
509,Portugal,141,1,Basic,Linear Algebra,Matrices and Determinants,27.0,44.0
509,Portugal,141,1,Basic,Linear Algebra,Matrices and Determinants,27.0,55.0
166,Portugal,141,1,Basic,Linear Algebra,Matrices and Determinants,18.0,60.0
986,Portugal,141,1,Basic,Linear Algebra,Matrices and Determinants,21.0,56.0
422,Portugal,141,1,Basic,Linear Algebra,Matrices and Determinants,22.0,28.0
411,Portugal,141,0,Basic,Linear Algebra,Matrices and Determinants,21.0,56.0
411,Portugal,141,0,Basic,Linear Algebra,Matrices and Determinants,21.0,63.0
52,Portugal,141,1,Basic,Linear Algebra,Matrices and Determinants,22.0,68.0
311,Ireland,141,1,Basic,Linear Algebra,Matrices and Determinants,18.0,52.0
351,Portugal,142,0,Basic,Differentiation,Derivatives,25.0,58.0
175,Italy,142,1,Basic,Differentiation,Derivatives,21.0,81.0
626,,142,0,Basic,Differentiation,Derivatives,39.0,84.0
483,Portugal,142,1,Basic,Differentiation,Derivatives,18.0,61.0
483,Portugal,142,0,Basic,Differentiation,Derivatives,18.0,59.0
349,Portugal,142,0,Basic,Differentiation,Derivatives,21.0,60.0
352,Portugal,142,0,Basic,Differentiation,Derivatives,22.0,76.0
71,Portugal,142,1,Basic,Differentiation,Derivatives,19.0,63.0
1564,Portugal,142,0,Basic,Differentiation,Derivatives,24.0,63.0
80,Lithuania,142,1,Basic,Differentiation,Derivatives,19.0,87.0
751,Lithuania,142,0,Basic,Differentiation,Derivatives,20.0,48.0
36,Portugal,142,1,Basic,Differentiation,Derivatives,22.0,39.0
37,Portugal,142,1,Basic,Differentiation,Derivatives,22.0,57.0
37,Portugal,142,1,Basic,Differentiation,Derivatives,22.0,95.0
634,Italy,142,0,Basic,Differentiation,Derivatives,18.0,70.0
239,Lithuania,143,1,Basic,Differentiation,Derivatives,18.0,28.0
626,Italy,143,0,Basic,,Derivatives,39.0,77.0
175,Italy,143,0,Basic,Differentiation,Derivatives,21.0,64.0
985,Romania,143,0,Basic,Differentiation,Derivatives,,65.0
174,Portugal,143,0,Basic,Differentiation,Derivatives,21.0,29.0
155,Spain,143,0,Basic,Differentiation,Derivatives,26.0,46.0
36,,143,1,Basic,Differentiation,Derivatives,22.0,48.0
37,Portugal,143,1,Basic,Differentiation,Derivatives,22.0,75.0
177,Italy,143,0,Basic,Differentiation,Derivatives,18.0,42.0
176,Italy,143,0,,Differentiation,Derivatives,23.0,41.0
178,Italy,143,0,Basic,Differentiation,Derivatives,23.0,30.0
239,Lithuania,144,1,Basic,Differentiation,Derivatives,18.0,74.0
175,Italy,144,0,Basic,Differentiation,Derivatives,21.0,51.0
349,Portugal,144,1,Basic,Differentiation,Derivatives,21.0,74.0
349,Portugal,144,1,Basic,Differentiation,Derivatives,21.0,57.0
352,Portugal,144,0,Basic,Differentiation,Derivatives,22.0,71.0
189,Portugal,144,0,Basic,Differentiation,Derivatives,20.0,43.0
411,Portugal,144,0,Basic,Differentiation,Derivatives,21.0,71.0
155,Spain,144,0,Basic,Differentiation,Derivatives,26.0,48.0
178,Italy,144,0,Basic,Differentiation,Derivatives,23.0,44.0
351,Portugal,145,1,Basic,Differentiation,Derivatives,25.0,
175,Italy,145,0,Basic,Differentiation,Derivatives,21.0,35.0
1011,Portugal,145,0,Basic,Differentiation,Derivatives,27.0,62.0
1487,Portugal,145,0,Basic,Differentiation,Derivatives,22.0,66.0
189,Portugal,145,0,Basic,Differentiation,Derivatives,20.0,64.0
36,Portugal,145,0,Basic,Differentiation,Derivatives,,61.0
41,Portugal,146,0,Basic,Differential Equations,Differential Equations,20.0,80.0
552,Portugal,146,0,Basic,Differential Equations,Differential Equations,27.0,47.0
552,Portugal,146,0,Basic,Differential Equations,Differential Equations,27.0,89.0
26,Portugal,146,1,Basic,Differential Equations,Differential Equations,28.0,88.0
26,Portugal,146,1,Basic,Differential Equations,Differential Equations,28.0,65.0
155,Spain,146,0,Basic,Differential Equations,Differential Equations,26.0,58.0
351,Portugal,147,1,Basic,Differentiation,Derivatives,25.0,37.0
1026,Lithuania,147,0,Basic,Differentiation,Derivatives,25.0,42.0
165,Portugal,147,0,Basic,Differentiation,Derivatives,27.0,46.0
175,Italy,147,0,Basic,Differentiation,Derivatives,21.0,63.0
349,Portugal,147,0,Basic,Differentiation,Derivatives,21.0,91.0
349,Portugal,147,0,Basic,Differentiation,Derivatives,21.0,30.0
71,Portugal,147,1,Basic,Differentiation,Derivatives,19.0,78.0
71,Portugal,147,1,Basic,Differentiation,Derivatives,19.0,63.0
155,Spain,147,0,Basic,,Derivatives,26.0,67.0
36,Portugal,147,0,Basic,Differentiation,Derivatives,22.0,63.0
37,Portugal,147,0,Basic,Differentiation,Derivatives,22.0,47.0
178,Italy,147,0,Basic,Differentiation,Derivatives,23.0,53.0
178,Italy,147,0,Basic,Differentiation,Derivatives,23.0,62.0
1037,Lithuania,148,0,Basic,Differentiation,Partial Differentiation,23.0,83.0
1026,Lithuania,148,0,Basic,Differentiation,Partial Differentiation,25.0,55.0
1028,Lithuania,148,0,Basic,Differentiation,Partial Differentiation,36.0,87.0
1049,Lithuania,148,0,Basic,Differentiation,Partial Differentiation,33.0,83.0
1049,Lithuania,148,0,Basic,Differentiation,Partial Differentiation,33.0,56.0
1075,Portugal,148,0,Basic,Differentiation,Partial Differentiation,21.0,67.0
1044,Lithuania,148,1,Basic,Differentiation,Partial Differentiation,19.0,85.0
1044,Lithuania,148,1,Basic,Differentiation,Partial Differentiation,19.0,37.0
1044,Lithuania,148,1,Basic,Differentiation,Partial Differentiation,19.0,44.0
155,Spain,148,1,Basic,Differentiation,Partial Differentiation,26.0,77.0
1044,Lithuania,153,1,Advanced,Differentiation,Partial Differentiation,19.0,96.0
155,Spain,153,1,Basic,,Partial Differentiation,26.0,46.0
37,Portugal,153,1,Advanced,Differentiation,Partial Differentiation,22.0,61.0
380,Portugal,155,1,Basic,Optimization,Nonlinear Optimization,37.0,70.0
1171,Portugal,155,0,Basic,Optimization,Nonlinear Optimization,23.0,85.0
851,Italy,155,1,Basic,Optimization,Nonlinear Optimization,37.0,50.0
851,Italy,155,0,Basic,Optimization,Nonlinear Optimization,37.0,42.0
851,Italy,155,0,,Optimization,Nonlinear Optimization,37.0,82.0
37,Portugal,155,0,Basic,Optimization,Nonlinear Optimization,22.0,76.0
37,Portugal,155,1,Basic,Optimization,Nonlinear Optimization,22.0,36.0
552,Portugal,156,0,Basic,Differential Equations,Differential Equations,27.0,42.0
26,,156,1,Basic,Differential Equations,Differential Equations,28.0,54.0
37,Portugal,156,0,Basic,Differential Equations,Differential Equations,22.0,79.0
61,Portugal,156,0,Basic,Differential Equations,Differential Equations,35.0,74.0
61,Portugal,156,1,Basic,Differential Equations,Differential Equations,35.0,59.0
1516,Portugal,157,1,Basic,Differential Equations,Differential Equations,24.0,30.0
